blockchain,token_pair,pool_address,unique_key,uni_portion,total_volume,uni_volume
ethereum,TURBO-WETH,0x7baece5d47f1bc5e1953fbe0e9931d54dab6d810,0xa35923162c49cf95e6bf26623385eb431ad920d3-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,21507654.81475544,21507654.81475544
ethereum,1INCH-LINK,0x28028cb848361930d2dc1f502439050a6ee5e4c2,0x111111111117dc0aa78b770fa6a738034120c302-0x514910771af9ca656af840dff83e8264ecf986ca,1,4642757.802462715,4642757.802462715
ethereum,DBI-WETH,0x2ca1d6950182d28434f89a719ed9e915b8c417b5,0x2de509bf0014ddf697b220be628213034d320ece-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,41948.107574254456,41948.107574254456
ethereum,WETH-wFIO,0x937d916a12de773043139e79e58da8a4b93623ed,0xbea269038eb75bdab47a9c04d0f5c572d94b93d5-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,130490.4677710032,130490.4677710032
ethereum,USDT-ZARP,0x14b0a63c9f6c38403eb841a674d3e060526fa5dc,0xb755506531786c8ac63b756bab1ac387bacb0c04-0xdac17f958d2ee523a2206206994597c13d831ec7,1,86065.87085784154,86065.87085784154
ethereum,APE-VYBN,0x12e6e61a198507f113ffbb76b25577361ab06972,0x4d224452801aced8b2f0aebe155379bb5d594381-0xf6157f237e3cac485c032d91758d059c99d73cd9,1,1209.514270695586,1209.514270695586
ethereum,MLN-USDC,0x79599e9097866e3b274c00175fd92760af5e65fa,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xec67005c4e498ec7f55e092bd1d35cbc47c91892,1,252281.4069433191,252281.4069433191
ethereum,AME-WETH,0x025f4a5cf52a6b255a87e780d3a07badb7c7363d,0x6914757cbfc7a8bda05693df55141e3f5a0a89b3-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,2023.4528762137695,2023.4528762137695
ethereum,LINK-WETH,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,0x514910771af9ca656af840dff83e8264ecf986ca-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9944876253328602,505758268.9735865,502970339.904
ethereum,MMA-WETH,0x44ad0dc86c402cfb289f8e3d4e74bc7fed370d5a,0x9b3a8159e119eb09822115ae08ee1526849e1116-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,47045.886301731574,47045.886301731574
ethereum,PIRATE-WETH,0x7f74c86cd8ba48be647d541b3e7f5a2184a3afa4,0x7613c48e0cd50e42dd9bf0f6c235063145f6f8dc-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,923545.8813759389,923545.8813759389
ethereum,CAH-USDT,0xa4ca754abbe392c635f795e092f7fe6307d0088d,0x8e0e57dcb1ce8d9091df38ec1bfc3b224529754a-0xdac17f958d2ee523a2206206994597c13d831ec7,1,297804.5945903896,297804.5945903896
ethereum,ENS-USDC,0x5f7e8408e573e934b0df49ba5b569c30f1ebbad4,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,0.9999999552085946,2140108.974376997,2140108.8785185083
ethereum,DOGS-WETH,0xd980690840c4b4c5abce4b282bedb276acab98a0,0x23a5a5ad7ac5fb8cbc71185f90ac831365698d5d-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9999999129698146,359025.2770457583,359025.2457997219
ethereum,EGG-WETH,0xfc692ae4134921609e96be8c7bd6a58f12f26bed,0x69ddc69a453675b0340ff44d18029a30dba1a6fc-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9995047812986023,39779.789321936034,39760.08962632615
ethereum,END-WETH,0xbb7950c55ae6ab946461580abc88c02d27447d8a,0x2bbd8602091bd1b90797d894163c0de76045f71c-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,53162.15927890452,53162.15927890452
ethereum,RESOLV-USR,0x3e386db445ebb088e2afdbb8951f8413d18d963f,0x259338656198ec7a76c729514d3cb45dfbf768a1-0x66a1e37c9b0eaddca17d3662d6c05f4decf3e110,1,14993767.357258074,14993767.357258074
ethereum,DAI-WETH,0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8,0x6b175474e89094c44da98b954eedeac495271d0f-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.821011243120445,203534392.30676204,167104024.44553906
ethereum,SPI-WETH,0x77e4ba57458eaa476d4c3c4e5b6125ef198f40d6,0x4feea34369a00740ba41b2d7cabe121f076ffe6e-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,188281.03736703368,188281.03736703368
ethereum,WBTC-XAUt,0xe8a1f39c16eea2844e98f951d711bb4bb31557ad,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599-0x68749665ff8d2d112fa859aa293f07a622782f38,0.9999997028493617,105471648.23265511,105471616.89168751
ethereum,WCT-WETH,0x8bdef1a57652f4cc24be447732b7f1484c7c41ea,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xef4461891dfb3ac8572ccf7c794664a8dd927945,1,1006531.8611843155,1006531.8611843155
ethereum,MOVE-WETH,0xa04d13f092f68f603a193832222898b0d9f52c71,0x3073f7aaa4db83f95e9fff17424f71d4751a3073-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9973054485990408,42464.454652351975,42350.03199657751
ethereum,BIO-WETH,0x08a5a1e2671839dadc25e2e20f9206fd33c88092,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xcb1592591996765ec0efc1f92599a19767ee5ffa,0.9999907744662201,1463181.993113245,1463168.4944783412
ethereum,MEGA-WETH,0x1cf0f48f45b820f443722ae8d585df3fda366b1c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xc06bf3589345a81f0c2845e4db76bdb64bbbbc9d,0.99999988338071,3766616.73384757,3766616.2945874007
ethereum,USDT-WBGL,0xe82a000e2478c882c38ff6c3e13fa454bc561dd3,0x2ba64efb7a4ec8983e22a49c81fa216ac33f383a-0xdac17f958d2ee523a2206206994597c13d831ec7,1,1630.1756414840338,1630.1756414840338
ethereum,REKT-WETH,0xf12533a96712133d9bb97c24de5bcf52f48851bd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xdd3b11ef34cd511a2da159034a05fcb94d806686,1,42302319.56705984,42302319.56705984
ethereum,BITCOIN-DI,0x47eb32dd0b4ebf064e89326f3b6e8b2323844005,0x72e4f9f808c49a2a61de9c5896298920dc4eeea9-0xff541139c60bb38ce2159a13d656f0f38aa96ff4,1,5161.597764977002,5161.597764977002
ethereum,Hoko-WETH,0xffd9a3f59a6fca7c852b8749df95adc204347909,0x69566ac9f8c975e2e58bf753e50dcc4be3af00c3-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,80453.99301243278,80453.99301243278
ethereum,EIGEN-WETH,0xc2c390c6cd3c4e6c2b70727d35a45e8a072f18ca,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xec53bf9167f50cdeb3ae105f56099aaab9061f83,0.7938483479054327,15816964.874295164,12556271.434337476
ethereum,WETH-WIGL,0x98841d25e7c84fb82e2f15556da974d4d7a5f0c9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xf8206a19fca5999425358de4e4cdefc7f5c5d4ca,1,141376.15143312243,141376.15143312243
ethereum,UBT-WETH,0xf9d29c7c0691ca27f076828b4c1de6f6b14c0bda,0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9999906815430238,963048.0235503514,963039.049428778
ethereum,ETWC-WETH,0x2cdf82f09cf501ab8adc6bbc59934a4652ab317d,0x133f94296cca095fac5f95a49b3ed910c17f2b3d-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,29408.87068875112,29408.87068875112
ethereum,WETH-以太钱包,0xc3743c62f5613c934af6e4fd4b066b436374db2a,0x691905e8b95efb4e8bdd65f4ce604c6d6269aa31-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,1057.713777107148,1057.713777107148
ethereum,SGT-WETH,0x9c9b943c90450f601cb389d3851795db1a395710,0x5b649c07e7ba0a1c529deaabed0b47699919b4a2-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9873204944041308,161492.17989271425,159444.53889407546
ethereum,QUEST-USDC,0x31a43eb48625239d0bd2d2213a6202b3eecbecf2,0x1fc122fe8b6fa6b8598799baf687539b5d3b2783-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1,136754.859156584,136754.859156584
ethereum,TRX-WETH,0x99950bae3d0b79b8bee86a8a208ae1b087b9dcb0,0x50327c6c5a14dcade707abad2e27eb517df87ab5-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9999915704925602,798022758.2340162,798016031.2952385
ethereum,equality-WETH,0x997b2a98e50320fe121fdcebe8343562c62b76e0,0x9b469b2d096405b60b02e5cd2f8f3b2d2b49b527-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,15567.074286313458,15567.074286313458
ethereum,LRC-USDC,0x68ee3de24256f65027ee17081453eee1f2062f11,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,1,15281.977583446285,15281.977583446285
ethereum,$MBG-USDT,0x53ead11073fc0651dce70572666f0ed0752abfea,0x45e02bc2875a2914c4f585bbf92a6f28bc07cb70-0xdac17f958d2ee523a2206206994597c13d831ec7,1,43331390.099774,43331390.099774
ethereum,Fulu-WETH,0x69ba8c9b569ad8c45c68a342450a63d4b4ef2ebc,0x6f2a97fa7b138f5e8294471a9738ca3811e8dc43-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,188252.6613858543,188252.6613858543
ethereum,WELL-WETH,0x2e0386c6a42e1fa01cacfca54bfa12a50a90ee3d,0x63696fc66795b51d02c1590b536484a41fbddf9a-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,1034.395764393581,1034.395764393581
ethereum,PROVER-WETH,0x60194a865d2565d1c0a94a7cd0d98273d6eaccd1,0x690c3ff616523b0efb4cdcf91c631614ec16ba71-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,7157.002557499245,7157.002557499245
ethereum,CDT-WETH,0x04eb5b4c9d8becfc1f10a7e7c541b1169dc3adc9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xcdb37a4fbc2da5b78aa4e41a432792f9533e85cc,0.997016434035674,35331.00480964304,35225.59242620755
ethereum,USDC-YU,0xb7dd85fe94686a9b5ca04fbc49e0ccc2746d50a2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xe868084cf08f3c3db11f4b73a95473762d9463f7,1,312329.6621737206,312329.6621737206
ethereum,TAIKO-WETH,0xcbfb8d042342ec7816432d12120fc4e740a2d419,0x10dea67478c5f8c5e2d90e5e9b26dbe60c54d800-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9967034248955501,23501.37622311778,23423.902171340338
ethereum,AEVO-USDC,0x62e0d3fd804dfbf02d08ee632e9634dba5c00d03,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xb528edbef013aff855ac3c50b381f253af13b997,1,17404828.934797056,17404828.934797056
ethereum,SIPHER-WETH,0x61cf8cc5d61d1a86a6ba3af773c1263620aac9b6,0x9f52c8ecbee10e00d9faaac5ee9ba0ff6550f511-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,292998.91300323803,292998.91300323803
ethereum,DAWAE-WETH,0x9366a09f26d41e6c2cc3c5e98e0f82330380f0ab,0x2a897de60073e13c1f34f672033c1c1d08657fbb-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,180671.98879720166,180671.98879720166
ethereum,SER-WETH,0x0b2b9c6b852c97422eb1b29e5a46b9fde19d009f,0x68511e03a163775a3109885b254d977df46caa28-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,55229.431430180106,55229.431430180106
ethereum,USDT-WBTC,0x56534741cd8b152df6d48adf7ac51f75169a83b2,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599-0xdac17f958d2ee523a2206206994597c13d831ec7,0.9179804024628005,3188362512.327609,2926854302.2638044
ethereum,PRE-WETH,0x19a573b228468f3bf917389f4e2d4f2997610f71,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xec213f83defb583af3a000b1c0ada660b1902a0f,1,22648.29102339602,22648.29102339602
ethereum,BB-WETH,0x9172a1abb81021ef1fe0ea6d60d25e8a9f77e190,0x06c84db1f9899e1203ef3c9f05b2300ba47e4023-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9999848811850309,393189.063277141,393183.11872444546
ethereum,AUDACITY-WETH,0xdd17786ddc528f1ef3e88be9fc0312531f1dcf0d,0x69c9b755be102ad214ce9549aa4585f9dda269cc-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,4263.251723027027,4263.251723027027
ethereum,Tykjen-WETH,0x5cc180b4fd821099462cce7081aafc32b8f3e47d,0x69932a2cfc851d3ac9f9bef63a4b22ac8280fcc1-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,1257.8708564779643,1257.8708564779643
ethereum,PAXG-USDC,0x5ae13baaef0620fdae1d355495dc51a17adb4082,0x45804880de22913dafe09f4980848ece6ecbaf78-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.992317553715628,494308317.2419211,490510820.14679176
ethereum,LINK-WETH,0x5d4f3c6fa16908609bac31ff148bd002aa6b8c83,0x514910771af9ca656af840dff83e8264ecf986ca-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9944876253328602,505758268.9735865,502970339.904
ethereum,LOC-USDT,0xb643f09a55d39b46366ad5fbbbf965f73882f479,0x5e3346444010135322268a4630d2ed5f8d09446c-0xdac17f958d2ee523a2206206994597c13d831ec7,1,3558.34677091751,3558.34677091751
ethereum,TAO-WETH,0xd9b120f13b2cd0b5e2ff414bbc36b5908d994155,0xbb889df886061b3ba64211a4a4db56184615bc10-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,21684.10709007155,21684.10709007155
ethereum,WETH-Wiclo ,0x1c596c763a9a3c5bbeea1c7ec7840de8bb321e77,0x69f459c0e8aacfe2f48206f434516cfd827c593d-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,1049.5930199150077,1049.5930199150077
ethereum,LQTY-WETH,0xd1d5a4c0ea98971894772dcd6d2f1dc71083c44e,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9999980140815069,14330920.079652362,14330891.619613152
ethereum,REILLY-USDC,0xf1ac32109bd57866f66bf0e9e94d956bbd4da97c,0x12d0545f7f74a17c84432e9552d8e4eb62b59dcd-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1,114351.2874100455,114351.2874100455
ethereum,DAI-HOPR,0x87986ae1e99f99da1f955d16930dc8914ffbed56,0x6b175474e89094c44da98b954eedeac495271d0f-0xf5581dfefd8fb0e4aec526be659cfab1f8c781da,1,507227.9595685724,507227.9595685724
ethereum,RFD-WETH,0x6c4c7f46d9d4ef6bc5c9e155f011ad19fc4ef321,0x955d5c14c8d4944da1ea7836bd44d54a8ec35ba1-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,243680.71101842035,243680.71101842035
ethereum,POLS-USDT,0x913f0d0db0c9e701e4380d165eca0527a969f2e5,0x83e6f1e41cdd28eaceb20cb649155049fac3d5aa-0xdac17f958d2ee523a2206206994597c13d831ec7,1,518748.4734409045,518748.4734409045
ethereum,WETH-wUSDL,0xcd5b850a5718d2a3506f1dc485030cda5a795ee8,0x7751e2f4b8ae93ef6b79d86419d42fe3295a4559-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9509716887691394,2104.975747312486,2001.7723412398361
ethereum,MNT-WETH,0xf4c5e0f4590b6679b3030d29a84857f226087fef,0x3c3a81e81dc49a522a592e7622a7e711c06bf354-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,2493861.676094464,2493861.676094464
ethereum,TRAC-WETH,0xb1914469141ebb6e244e75cee3f35d43bf6b85e5,0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9999999448044762,27351414.405649453,27351412.89597381
ethereum,OZK-USDT,0xb2e9bdec5db00e64d7c683a1fcd3bdf29e04305b,0x737d461917ccf0fa28a52da30672e2ddc214f0bf-0xdac17f958d2ee523a2206206994597c13d831ec7,1,17833.72092402762,17833.72092402762
ethereum,WETH-WTON,0xc29271e3a68a7647fd1399298ef18feca3879f59,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xc4a11aaf6ea915ed7ac194161d2fc9384f15bff2,0.9195533209726812,956548.6056084636,879597.4469590501
ethereum,ERA-USDT,0x4d63da0421ab1d71fbf2a3d3c8625a66d9b9799d,0xdac17f958d2ee523a2206206994597c13d831ec7-0xe2ad0bf751834f2fbdc62a41014f84d67ca1de2a,1,4126774.1963564847,4126774.1963564847
ethereum,Ascend-DRAGONX,0xe8cc60f526bec8c663c6eec5a65efae9d89ee6ad,0x0943d06a5ff3b25ddc51642717680c105ad63c01-0x96a5399d07896f757bd4c6ef56461f58db951862,1,19160.924993663237,19160.924993663237
ethereum,HSK-USDC,0x463a60837d50cc8901cd314ae454331260a8fff9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xe7c6bf469e97eeb0bfb74c8dbff5bd47d4c1c98a,1,1008877.4263644381,1008877.4263644381
ethereum,Eloni Meloni-WETH,0x0908386a738fd6980819ab793c785d25b8cd0f92,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xfc912f08e15136472b8c91067b3ff080c90ef44a,1,174285.16077920437,174285.16077920437
ethereum,tTAO-wTAO,0x74429c32a3764840fcabaa112820586711b9e26e,0x77e06c9eccf2e797fd462a92b6d7642ef85b0a44-0xe4887cf30ff3edb843369f2161fcb7e064ff28f0,1,283885.2448498097,283885.2448498097
ethereum,ALL INU-WETH,0x4c361db2f7c77b9886f17f3498304636740d246d,0x692506209996b3f2c67587fc2e80ee202d87c9be-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,90248.98747934603,90248.98747934603
ethereum,MIETA-WETH,0x84c68d545fa136fa1b520ed6e67ab6a7cfc370c6,0x693c308e1c3d3a175467875d686759ffb711ed95-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,2879.57369367824,2879.57369367824
ethereum,WETH-XOR,0x94391eecd76d9cb35013d7f263b64921e31842c8,0x40fd72257597aa14c7231a7b1aaa29fce868f677-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9999400711164041,663721.3390767445,663681.5629978749
ethereum,RST-WETH,0x9a599caa30032e55f05f38772c6d0ed36afdde07,0xbe03e60757f21f4b6fc8f16676ad9d5b1002e512-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,40324.48695007533,40324.48695007533
ethereum,CHEX-WETH,0xd3e9895230e8fb1460852f6cda3c4b926fbc29d8,0x9ce84f6a69986a83d92c324df10bc8e64771030f-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9999995057489434,4210241.820023121,4210239.739106653
ethereum,USDC-XMT,0x78a3d03598c39bc8cfad331ceeaea0ca5345fe6a,0x3e5d9d8a63cc8a88748f229999cf59487e90721e-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1,1542.575522468672,1542.575522468672
ethereum,USDC-WBTC,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.90510310770644,2215056128.416265,2004854185.5737567
ethereum,MTRM-WETH,0xcbbe436425a115dd0d38c576f4cc78bc2a3fb740,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xcd17fa52528f37facb3028688e62ec82d9417581,1,5119.190336747749,5119.190336747749
ethereum,WETH-狂三,0x495cfb7801b402274c2022df21970791e4c42f78,0x69ec989f9d36f9136a9e2f218b3745204db9256a-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,1277.0631629380844,1277.0631629380844
ethereum,UNI-WETH,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9911632244615418,137915007.3162794,136696283.35324064
ethereum,AGIX-WETH,0x99132b53ab44694eeb372e87bced3929e4ab8456,0x5b7533812759b45c2b44c19e320ba2cd2681b542-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,1423742.0317739735,1423742.0317739735
ethereum,WETH-养豹为患,0xf1c1e9b73a9b0b3b56cca8ec711423a5dabfa1f4,0x69252c98fa69386efb0414dc66793c19b557b4b5-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,2807.221131243791,2807.221131243791
ethereum,USDC-YB,0xc29fac4c9eeb360b92e34a00b86b55c37d2af138,0x01791f726b4103694969820be083196cc7c045ff-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.8821006265068019,1617940.7428254166,1427186.5428971804
ethereum,Butérin jr.-WETH,0x8d0834d803721d5ef75b1d8c2237f636988df58a,0x6994f67f6502d7b726487ef4ba7cb5691e1e2b0f-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,1542.736424021747,1542.736424021747
ethereum,SPSN-WETH,0xadb6bb23688a5739e99dc720fd41b70cb74b929a,0x69644da27da68bd8fa5048aca9fd4bebc985df85-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,1651131.4567642303,1651131.4567642303
ethereum,KEN-WETH,0x32d447be5e43096c4d70df1243a943dcc7798aec,0x69baa69abe848fef072980bf8a9acabc63d72bf1-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,154572.29710736885,154572.29710736885
ethereum,SCLM-USDT,0xbd2450c94c65b330f5b4eb30c4e1dab0a65bd0ea,0x82081822932cf22e39d2fbec8047feb6117cd2f6-0xdac17f958d2ee523a2206206994597c13d831ec7,1,33794.472190195476,33794.472190195476
ethereum,DBCH-USDC,0xf032bb09640aef4023dfd2639c5d629f6af5d2a4,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xf3d92374b902b3681b8ecae65e336a44a06cf22b,1,35495.323478444574,35495.323478444574
ethereum,AEVO-WETH,0xd1a47332acad7498af1efdba16158e11317eca4a,0xb528edbef013aff855ac3c50b381f253af13b997-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,4039.2594290431325,4039.2594290431325
ethereum,eSOV-WETH,0x3c4323f83d91b500b0f52cb19f7086813595f4c9,0xbdab72602e9ad40fc6a6852caf43258113b8f7a5-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,63148.519006420785,63148.519006420785
ethereum,TFT-WETH,0x5dcc0e2fbe98f79eb0536c23dd8dd3e9aa6dea34,0x395e925834996e558bdec77cd648435d620afb5b-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,22392.176849492997,22392.176849492997
ethereum,QKNTL-WETH,0x04ecd3c4563ef7491919e6c7aa330eb89e0c8284,0xbcd4d5ac29e06e4973a1ddcd782cd035d04bc0b7-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,57961.12052380219,57961.12052380219
ethereum,WETH-XFT,0x701b319aff36311f720f0a1ebd6636dd84bb3e8b,0x76bc677d444f1e9d57daf5187ee2b7dc852745ae-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.8904078205621219,26512.36088266836,23606.813471493188
ethereum,SDEX-WPI,0xe4f78deb8ed39c79d849d49970447c86cecd6d70,0x5de8ab7e27f6e7a1fff3e5b337584aa43961beef-0xa6e265667e1e18c28f2b5dc529f775c5f0d56d4a,1,132420.8587282766,132420.8587282766
ethereum,sENA-USDC,0x34de7e9b6fa749d75d360fea328930f32d0be823,0x8be3460a480c80728a8c4d7a5d5303c85ba7b3b9-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1,18434.71035775195,18434.71035775195
ethereum,TRG-WETH,0x9887507bea38d49b04ce06052ed32339264fef2c,0x93eeb426782bd88fcd4b48d7b0368cf061044928-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,199964.2981895884,199964.2981895884
ethereum,F-USDT,0x7cec9e25dfdd3527f9a08d20291e9e66a0f5bfc9,0x6e15a54b5ecac17e58dadeddbe8506a7560252f9-0xdac17f958d2ee523a2206206994597c13d831ec7,1,166175.69744344844,166175.69744344844
ethereum,FET-WETH,0x948b54a93f5ad1df6b8bff6dc249d99ca2eca052,0xaea46a60368a7bd060eec7df8cba43b7ef41ad85-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.999957387273007,22712607.798552193,22711639.952396773
ethereum,BRWL-USDT,0x487475d8ba65efaf3caffc32c6c3373cd7e1968f,0x4086e77c5e993fdb90a406285d00111a974f877a-0xdac17f958d2ee523a2206206994597c13d831ec7,1,11687.959295020937,11687.959295020937
ethereum,USDC-ZBT,0x069a340ad9712d4821a91630eebcae0b68cfb09e,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xfab99fcf605fd8f4593edb70a43ba56542777777,1,5556586.04456731,5556586.04456731
ethereum,CREDI-WETH,0xab26d20964cc0284e190bc22e67d52b8a88a3084,0xae6e307c3fe9e922e5674dbd7f830ed49c014c6b-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,106550.18661696924,106550.18661696924
ethereum,USDC-転生,0x641ed0ec245c0e2d62ef5433fa821303005550e4,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xed12920731ce0e4c61d52fa1580c0092fd5bd1fe,1,2058.92685892308,2058.92685892308
ethereum,NLX-WETH,0xeee1b826152dd75433e874fb2ce283ed324d739e,0xbeb6ee473dec946e73e7da895c334bed6f0b37a7-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,9016.973325660785,9016.973325660785
ethereum,Kurumi-WETH,0x83f4c02cf51fe6805f4e18ab01601673b50441bc,0x69b7a05507edc75aa24e7569dd0ca3372c026b52-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,784507.8644825768,784507.8644825768
ethereum,CCDAO-USDT,0x3102fd0a28e207e08ec3b8d0d598613fb339aabf,0x1487bd704fa05a222b0adb50dc420f001f003045-0xdac17f958d2ee523a2206206994597c13d831ec7,1,3474.857308381946,3474.857308381946
ethereum,DEP-USDC,0xa5c75832790748e996fc139917f6dc4b9f23c31e,0x1a3496c18d558bd9c6c8f609e1b129f67ab08163-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1,162093.47099634068,162093.47099634068
ethereum,Unistock-WETH,0xd5ff71cc2ba5979c5e385426d0d53188dcf49d2f,0x9b8b4d65e4e66363258ccbd7fefac7c580af710f-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,4493.62356987078,4493.62356987078
ethereum,MRE-WETH,0xe5496f4e1c38e383e61290f7cb28af19ef4bae50,0x690a11de2894e38396b75add8daf9008808660cb-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,1102825.7590979235,1102825.7590979235
